"","Ch1","Ch2","Cluster1Score","Cluster2Score","Cluster3Score","q","cluster"
"7632",3915.753,3140.31958,0.000785723664836031,0.935943630619521,0.885564197705484,579.120405411219,"1"
"7633",3915.782,3054.09619,0.00309314036653014,0.914209118768026,0.859477258960693,143.219937436532,"1"
"7634",3915.784,3153.09424,0.000671576181489883,0.93919532154356,0.889492809927951,680.241981866954,"1"
"7635",3915.85229,3211.20654,0.000893626139282581,0.954164332974294,0.90761831222008,520.524992644695,"1"
"7636",3915.88062,2966.99414,0.00814453150802193,0.892770571016255,0.83397340368358,52.9417154683932,"1"
"7637",3915.927,3162.8667,0.000623512085218037,0.941643234097751,0.892480659364386,734.871931121167,"1"
"7638",3915.96655,3078.969,0.00215388050974601,0.920348030634801,0.866867254087814,207.255568902928,"1"
"7639",3916.008,3202.45361,0.000781207485736937,0.951827653059257,0.904821260571194,593.779132259172,"1"
"7640",3916.03979,3129.21021,0.000932917377286533,0.933001066247354,0.882084312309685,486.017600948399,"1"
"7641",3916.047,2975.37476,0.0075427354980419,0.894741488114967,0.836346851271185,57.3107236477304,"1"
"7642",3916.081,3071.987,0.00239631465855354,0.918555074408912,0.864744591720575,185.876669628819,"1"
"7643",3916.10034,3108.66968,0.00132260243290333,0.92777036602278,0.875805511815083,340.631208425684,"1"
"7644",3916.122,3021.92456,0.00464426093106469,0.906108632115102,0.849881598845208,94.4278250163872,"1"
"7645",3916.13647,3167.911,0.000611555260585992,0.942855356051797,0.893992878838431,750.360821717779,"1"
"7646",3916.18359,3092.33936,0.00174120378040377,0.923619781135152,0.87083957080655,257.423478276984,"1"
"7647",3916.2,3191.575,0.00068037647184049,0.9489320422328,0.901357771681887,679.427739861482,"1"
"7648",3916.20679,3139.03931,0.000800220056221078,0.93543713852387,0.885056832690215,568.312345371429,"1"
"7649",3916.218,3054.632,0.00307443340993551,0.91417175102573,0.85952926478687,144.093025122723,"1"
"7650",3916.219,3221.66846,0.00105932187744925,0.956742593925748,0.910831973234314,440.481308193775,"1"
"7651",3916.23071,3242.01221,0.00150021062564531,0.962060059719698,0.917295786720842,313.004316958667,"1"
"7652",3916.24731,3103.48022,0.00144561003217183,0.926401745285299,0.874194088893849,311.128528980025,"1"
"7653",3916.276,3122.15283,0.00104996014289042,0.931115213685796,0.879867689585112,430.857472007633,"1"
"7654",3916.27832,3211.394,0.000892736874764629,0.954042202746484,0.907568867244118,520.996432520368,"1"
"7655",3916.28271,3053.53369,0.00312152421614171,0.913873156719771,0.859186579767906,141.867635231636,"1"
"7656",3916.30981,3064.95947,0.00265912550125962,0.916709521265704,0.862585762934947,167.127210784442,"1"
"7657",3916.321,3214.42529,0.000937392492775007,0.954813953207338,0.90851497120553,496.637888313554,"1"
"7658",3916.40381,3150.14551,0.000691702454327982,0.938194561475443,0.8884265955928,659.700269909907,"1"
"7659",3916.4624,3270.99268,0.0023823727200284,0.969599416535663,0.926530136860885,198.872247022479,"1"
"7660",3916.48657,3226.40845,0.00114607474734096,0.957872397366547,0.912266049267429,407.701650017511,"1"
"7661",3916.54,3155.30225,0.000656157606862903,0.939460016840995,0.889984683238825,696.519660293499,"1"
"7662",3916.54248,3033.46143,0.00405100341032325,0.908793117703408,0.853175841074315,108.628233441175,"1"
"7663",3916.56274,3267.59521,0.002261519612106,0.968660883851113,0.925409733008265,209.27112079783,"1"
"7664",3916.642,3252.77832,0.00178857993660716,0.964722652811234,0.920631523749675,263.382560841148,"1"
"7665",3916.75244,3215.33179,0.000947698657753039,0.954876835592208,0.908691299004292,491.301608685649,"1"
"7666",3916.76782,3080.297,0.002114815117545,0.920365953898266,0.867067707927468,211.111172737995,"1"
"7667",3916.8125,3106.21826,0.00138157621708236,0.926869942482508,0.874883752339039,325.76084285352,"1"
"7668",3916.82373,3357.79517,0.00683372985538431,0.992674922563847,0.954848097180319,71.2198297579374,"1"
"7669",3916.83569,3165.12183,0.000614409730932936,0.941860312028825,0.892950675218412,746.04418487563,"1"
"7670",3916.95068,2972.85376,0.00773831258724591,0.893779513946207,0.835401318437643,55.8006002458819,"1"
"7671",3916.98828,3063.07446,0.00273766896702681,0.915973231708596,0.861855374060212,162.198320596429,"1"
"7672",3917.0354,3099.2334,0.00155631760161413,0.925019987394442,0.872711587850753,288.535187417187,"1"
"7673",3917.0498,3186.09961,0.000641736721284358,0.947177038799638,0.899428825824381,718.897315790695,"1"
"7674",3917.07349,3095.271,0.00166301314998962,0.924006993147411,0.871503877905232,269.687526291761,"1"
"7675",3917.127,3039.39355,0.00376813524178275,0.910033125493915,0.8547850068276,116.9735467009,"1"
"7676",3917.14014,3074.32837,0.0023204956626211,0.918724950486453,0.865184211106467,192.017406439984,"1"
"7677",3917.15356,3321.5354,0.00463522990110094,0.982774021778927,0.942788862535684,103.809984401163,"1"
"7678",3917.15942,3308.7312,0.00397476053957339,0.979345782058505,0.938595553623522,120.578051322356,"1"
"7679",3917.19263,3086.76147,0.00191157719197673,0.921820715030457,0.868907112371148,233.990590205615,"1"
"7680",3917.2478,3121.564,0.00106205583751658,0.930581422946447,0.879444991666531,425.726608846354,"1"
"7681",3917.31445,3386.44043,0.0088864070363745,1.00025528325369,0.964283779383138,55.2495626700001,"1"
"7682",3917.356,3117.128,0.00114634508685755,0.929414380045638,0.878065324666898,393.865019301338,"1"
"7683",3917.37451,3178.38672,0.000611490156445172,0.945057640051364,0.896939103016462,752.563112282943,"1"
"7684",3917.3772,3126.64063,0.000974684260027737,0.931818582518639,0.880963366339314,464.600524205487,"1"
"7685",3917.39331,3023.24658,0.00458913125143214,0.905939346354885,0.849959093833811,95.5580491800831,"1"
"7686",3917.494,3032.93555,0.00408808299266623,0.908291884650091,0.852787371983765,107.588930181678,"1"
"7687",3917.529,2899.82861,0.0139479097043251,0.876012480323876,0.814527484165487,30.2608740103692,"1"
"7688",3917.56982,3095.78564,0.00165106716659141,0.923941024370782,0.871536027497956,271.634542133058,"1"
"7689",3917.57251,3270.80151,0.00235898806396202,0.96909959790644,0.926182001434269,200.754486977429,"1"
"7690",3917.59937,3145.58862,0.000729546174784256,0.936555379988458,0.886721541368299,624.331579318642,"1"
"7691",3917.61841,3148.0542,0.000707100032894863,0.937177532818191,0.887476289845081,644.640057761339,"1"
"7692",3917.619,3097.38354,0.00160784202253697,0.924323972437622,0.872006840040202,279.07081044605,"1"
